The clones produced by STAR can be printed on microarray slides for hybridization with labeled cDNAs from individual brains samples  however  the rare RNA species must be enriched by amplification in order to give reliable hybridization signals .,false,false,method
The decrease of the radiolabeled GTP / G protein complex was quantified by nitrocellulose filtration .,false,true,method
Subsequent linkage analyses were also conducted using SOLAR .,false,true,method
We designed a method for identifying transcript sequence pairs that are putatively orthologous between the two species considered .,true,true,method
We designed a method for identifying transcript sequence pairs that are putatively orthologous between the two species considered .,true,true,method
Since 13C is known to be harmless  it has been used in human subjects [ 10 ]  particularly for mapping the spatial localization of metabolites using NMR spectroscopic imaging [ 3  11 ] .,true,false,method
Susceptibility testing was performed by Stokes ' method [ 9 ] on Iso-Sensitest ( Oxoid Limited  Basingstoke  UK ) agar plates .,false,true,method
A graph-clustering method based on flow simulation ( Markov chain graph clustering  MCL ) was used to identify clusters in this network that correspond to the sets of coexpressed genes .,false,true,method
Moreover  a longitudinal study on response to influenza vaccine demonstrated a significant increase of antigen specific IFN-? gene expression two weeks after immunization  declining thereafter  whereas increased IL-2 gene expression was still detectable four months after vaccination .,false,true,method
It is propelled by peristalsis and disposable .,true,false,method
We present a method that harnesses the statistical power provided by having several HDONAs available  which are obtained under similar conditions except for the experimental factor .,true,false,method
In a previous paper [ 37 ]  we introduced an alternative Bayesian framework for modelling hierarchical classes .,false,true,method
The square of the product-moment correlation coefficient ( r ) is a measure of their common variance  and 1 - r2 is an estimate of error variance  and thus a measure of FA [ 46  47 ] .,true,false,method
Here  we describe a method for the detection of rate-shifting sites in a protein across all lineages in the phylogeny .,true,false,method
The air sampling and extraction methodology developed in this study should be applicable to the detection of rhinovirus and other airborne viruses in the indoor air of offices and schools .,false,false,method
One approach to the evaluation of this natural behaviour of QT dynamics is to evaluate it over several minutes of stable narrow ranges of heart rate .,true,false,method
In this paper  we have used our evolutionary design method to design cis-regulatory domains of single operons .,true,false,method
The classic method of following the cellular activity of HSP90 inhibitors is through the proteasome-dependent degradation of HSP90 client proteins such as ERBB2 and AKT and the concomitant loss of signaling through the affected pathways as determined by  for example  decreased AKT phosphorylation .,true,true,method
Spurious correlations between adjacent and periodically spaced genes were previously identified by gene-gene correlations across experimental datasets encompassing multiple microarrays [ 21-23 ] .,false,true,method
A widely used method in metabolomics is principal component analysis .,true,false,method
In the study by Blackshaw et al. [ 7 ]  the candidate photoreceptor-specific genes were selected by comparative analysis between SAGE libraries on the basis of four chosen criteria ( see Results Section ) .,false,true,method
Historically  serological analysis of allele-specific sera was used to identify the structural differences on the surface of the HLA molecules due to the nucleotide present at the site of the polymorphism .,false,true,method
The apparent lumen width is measured using a digital measuring tool included in the visualisation software .,true,false,method
Conventional selective venous catheterization may represent an additional method to guide the surgeon to the cervical site that has to be operated on .,true,false,method
Another approach  proposed by Joung et al. [ 14 ]  tries to combine multiple information sources to extract the MRMs .,true,false,method
Other approaches to the quantification of the ER and the PR described in the literature have used antibody-conjugated fluorophores and fluorescent microscopy systems [ 19  20 ] .,true,false,method
These sequences were used to search for the nearly invariant nucleotides of the inverse core ( AAC ) and core ( GTT ) sites  separated by a distance typical of previously identified attC sites ( 50 to 150 bp ) ( Figure 2A ) .,false,true,method
Furthermore  Washburn and colleagues ( Zybailov et al  2005 ) have shown that the spectral counts quantitative method performed as well or better than stable isotope labeling-based quantitation methods when determining relative change calls .,true,true,method
 allowing the decomposition into a periodic part and an unbounded part as described previously .,false,true,method
In the microarray format  the most commonly used procedure is the differential hybridization of a fluorescently labelled target  often a PCR product  with microarray-immobilized oligonucleotide probes .,true,false,method
The initial item generation was designed to get the patients to describe all their daily life concerns within the five pre-selected domains .,false,true,method
Papis et al. [ 31 ] as well as Landa and Tepla [ 30 ] vitrified bovine oocytes and 8-cell mouse embryo in 6 µl droplets  a minimal volume of vitrified sample  directly into a styrofoam box filled with liquid nitrogen .,false,false,method
In addition  the authors of these studies included subjects who had dropped out of the study .,false,true,method
The probe was refrigerated to -60°C and its effectiveness was evaluated during continuous monitoring of the cardiac electrical activity .,false,true,method
A method here referred to as the smoother appeared in [ 9 ] .,false,true,method
Here  we propose a method that predicts nsSNPs based on the SVM [ 38 ] .,true,false,method
For this purpose  and because of concerns related to the available genotyping techniques mentioned above  we developed a novel analysis method based on classical detection of genetic variants by dideoxy fingerprinting [ 23  24 ] .,false,true,method
Moreover  apart from its intrinsic utility  one of the other important contributions of this approach is that it was the first to be made available on-line ( ) .,true,true,method
We construct several datasets  by a unique method depending on two parameters  max-gap and min-len .,false,false,method
Two related papers [ 23  24 ] describe a method for local structural similarity detection  which is of great relevance since it is able to evaluate the statistical significance of each match .,true,false,method
One of the oldest and most straightforward methods for analyzing survival data is to compute the Life Table .,true,false,method
Wang and Xu [ 46 ] overcame this limitation by designing an algorithm with a global optimization goal .,false,true,method
Using the complete predicted protein sets of each organism  we ran reciprocal BLASTP analyses to identify putative orthologs between E. histolytica and D. discodeum  using only proteins that hit a cognate with an e-value of = 10-5  and requiring that each protein return its cognate from the other genome as a best hit when used as a query .,true,true,method
LAMP is also applicable to RNA upon use of reverse transcriptase ( RTase ) together with DNA polymerase ( 12 ) .,true,false,method
Here  we propose a new and unbiased approach that is capable of inducing intermediate-scale conformational changes by continually applying a local perturbation throughout a short MD simulation .,true,false,method
Here  we propose an integrated statistical method to estimate the effective SNP size .,true,false,method
Yet another straightforward and popular method is to select a classification that maximizes a measure of difference between the two groups  such as the p-value of a chi square statistic [ 9  10 ] .,true,false,method
Recently  we developed a novel methodology that can rapidly identify the differences between two populations of DNA .,false,true,method
We developed a gene cluster classification method that circumvents these limitations and links biological function with gene expression patterns derived from microarray experiments .,true,true,method
The method will allow for the detection of any subjects that have probe set values that differ drastically from a mean and outside of a certain threshold ( e.g. Standard deviations from a mean ) .,true,false,method
Then  the pellet of white cells was collected ( in accordance with a previously described approach [ 7 ] ) and incubated with FITC-conjugated mouse anti-human epithelial antibody ( HEA ; Miltenyi Bergisch Gladbach  Germany )  and live cells in suspension were applied to a poly-L-lysine treated slide  which was analyzed using a Laser Scanning Cytometer® ( Compucyte Corporation  Cambridge  MA  USA ) [ 11 ] .,false,true,method
Recently  an isothermal WGA method was introduced using bacteriophage F29 DNA polymerase and random hexamer primers [ 9  10 ] .,false,true,method
Here  we present a new method for multiplex PCR that simplifies assay development and provides several technological advantages that facilitate fluorescence-based SSR genotyping and the multiplexed preparation of DNA templates for SNP detection .,true,false,method
We use an optimized tobacco etch virus ( TEV ) protease variant combined with selective target binding to achieve complete and rapid deprotection of the N-degron-tagged proteins .,true,false,method
Also  at these accumulation potentials  MMC is so strongly adsorbed at the mercury electrode that the MMC layer can be washed and transferred to the electrolyte ( not containing any dissolved MMC )  where it produces a response similar to that obtained with the electrode immersed in the MMC solution .,true,false,method
Recently  we have introduced a new automated method for the assay of the plasma antioxidant capacity  based on the bleaching of crocin .,true,false,method
These specialists may be responsible for merging similar records or for avoiding duplicate entry .,false,false,method
From a purely statistical perspective  this means that GAM is declared above the threshold when the statistical probability of the true population value of GAM exceeding the threshold is above 50 % .,true,false,method
For example  the film method is useful for chasing donor cells that are labeled with GFP in an acceptor body .,true,false,method
The sortase SrtA is known to recognize LPXTG sequences and catalyze a transpeptidation that attaches the target protein to the cell wall [ 11 ] .,true,false,method
In most published SVR studies we have examined  these model parameters were determined one at a time  by first fixing all other parameters  then letting the parameter take a range of different values  and thus identifying the value that corresponds to the best model performance assessed by cross-validation [ 20  21 ] .,true,true,method
Cherkassky and Ma [ 22 ] advocated picking two of the three SVR model parameters ( e and C ) from training data based on characterizations of the data  such as noise level and sample number .,false,true,method
They were asked to passively observe the displays .,false,true,method
Southern Cameroon farmers seldom use chemical control  certainly because of the fall of the state aid  related to the economic crisis .,true,false,method
It does so by computing maximum likelihood estimates of the slope over time given the data observed and the covariance structure within subjects .,true,false,method
Another way to obtain suboptimal solutions from a HMM is to do HMM sampling [ 7 ] .,true,false,method
( ii ) The identification of consistent  steady-state metabolic and regulatory behaviors in a given  constant environment  using an extreme pathway analysis ( Covert and Palsson  2003 ) .,false,false,method
Briefly  in a given cluster  each sequence is successively fixed as a " family model sequence " and tested against all other family members using LEON .,true,false,method
Unlike previous studies exploring compliance with ITN use [ 14  21  27-29 ]  this study relied on the combined collection of self-reported information and direct observation .,false,true,method
A pseudo-rapid kinetic method for studying transcription was developed by using an immobilized template DNA packed in a minute column  in a micro-scale liquid chromatography system .,false,true,method
REDUCE requires only a single expression dataset and makes use of the entire genomic dataset ( both signal and background ) to assess the significance of individual motifs .,true,false,method
Given variation in squirrel and capuchin monkey size and  consequently  in allometric shape variation associated with those size differences  a normalization technique to scale data and remove allometric effects was applied [ 20  24 ] .,false,true,method
We developed a method for the specific detection of HAV negative-strand RNA by RNA-DNA hybridization and luminescence detection using an anti-RNA : DNA hybrid antibody .,false,true,method
In this paper we introduce a Bootstrap procedure to test the null hypothesis that each gene has the same relevance between two conditions  where the relevance is represented by the Shapley value of a particular coalitional game defined on a microarray data-set .,true,false,method
The MLVA method can be applied to S. uberis genotyping and constitutes an interesting complement to existing typing methods .,true,false,method
The most widely accepted method employs the ' constant majority ' method  which assumes that the majority of reporters do not change in ratio .,true,false,method
Based on the optimal properties for VIGS inserts defined by the above experiments  we developed a cDNA library synthesis method suitable for constructing VIGS libraries .,false,true,method
In that paper  our pKa measurements on acetic acid in DMSO-water systems were based on the potentiometric method  using properly calibrated glass electrodes  which determine the activity of H+  and on estimates of the activity coefficients of the acetate ion .,true,true,method
To address this problem  the D. melanogaster reference sequence was set aside  and the method of Anson and Meyers [ 125 ] was used to optimize the alignment of each component read of each D. simulans line with respect to a D. simulans-only consensus sequence .,false,true,method
These include synapse-enriched multi domain proteins containing one or several PDZ domains and proteins devoid of PDZ domains .,true,false,method
We extended this method for the detection  quantification  and analysis of recombination products in both male and female germ lines .,false,true,method
One can then use PCR to test whether a particular region of interest is present in such samples  thereby determining the extent of the deletion .,true,false,method
For genes that could not be grouped into coordinately perturbed functional classes  a further statistical assessment was performed through significance analysis of time-series data using EDGE [ 37  38 ] .,false,true,method
In contrast to the cluster and enrichment analysis techniques mentioned above  the analysis is not restricted to single differentially expressed genes ; rather  all possible gene pairs are explored for phenotype-related dependencies and interactions .,true,false,method
The model investigated in this work is simulated using the Gillespie algorithm [ 28 ]  implemented as a C++ function linked to MATLAB ( The MathWorks  Inc. 2008 ) .,true,false,method
Codes were then applied to all other related passages of text .,false,true,method
The aim of this report is to describe our research method for detecting delirium in the ICU .,true,false,method
To date  only one method for prediction of the residue depth based on the protein sequence was developed [ 30 ] .,false,true,method
An alternative approach to correct for multiple testing could be to use permutation testing and assess the distribution of a maximum test statistic or minimum P-value after repeating the entire two-stage procedure n times ( for example with n = 1000 ) [ 74  75 ] .,false,false,method
Investigating whether different sidechain repacking could alter this discrepancy  a scheme for packing sidechains towards protein structure has been derived from a mean-field framework ( Figure 4 ) .,true,false,method
We have developed a novel method for selecting significant genes in comparative gene expression studies .,true,false,method
 [ 3-dimethylaminopropyl ] carbodiimide hydrochloride ( EDCHCl ) [ 1-4  6  7 ]  in the presence of a hydrophilic active group  N-hydroxysulfosuccinimide ( sulfo-NHS ) [ 8 ]  for the formation of a stable amide bond between carboxylic acid-functionalized QDs ( QD-COOH ) and any biomolecules containing a primary amine [ 9 ] ( Figure 1 ) .,true,false,method
Box-Jenkins modeling  also called the Autoregressive Integrated Moving Average ( ARIMA ) method  seems promising for complementing infectious disease theories by describing the component structure ( " non explanatory " analysis ) of statistical time series .,true,true,method
The second generation of SS prediction methods started by the method of Garnier  Osguthorpe and Robson ( GOR method ) [ 12 ] and improved in several steps [ 13 ] .,false,true,method
The variance of the adjusted cluster means   is then .,true,false,method
The propensity score-adjusted bootstrapping method was also used to test the mean differences of costs for the 2 high level crisis event groups : patients with 2 or more crisis-event variables and patients with 3 or more crisis-event variables .,false,true,method
We use the program phyloP with option -subtree ( phast library ) to compute the posterior estimates [ 38 ] .,true,false,method
The survival analysis residual method attempts to detect a genetic effect on the age of onset of obesity / overweight .,true,false,method
In the study by Keppie et al. [ 7 ]  height and length of the accumulation was standardised to the width of the mid-body of a rib .,false,true,method
Where E is primer efficiency  CT is the cycle threshold  i is the developmentally-regulated gene of interest  t is the time of drug exposure  t = 0 is the start of the experiment and ref is the 18s rRNA reference gene [ 23 ] .,true,false,method
We used BLAST percent identity scores as an approximate method to estimate divergence among individual copies within species ( Table 1 ; Figure 4 ) .,false,true,method
Since this work was completed  an extension to the OCTOPUS method which incorporates signal peptide prediction  SPOCTOPUS [ 22 ]  has been released .,true,true,method
The method applied an assumption that inactivity greater than 40 seconds was sleep .,false,true,method
Our method allows for rapid and accurate detection of SNPs in the parasite  as illustrated by our detection of known SNPs in the established drug resistance genes dhfr-ts and pfcrt in Dd2 ( Figure 2a  b ) .,true,false,method
The output of the second stage is a positive class if at least one of the input values was positive .,true,true,method
The process was repeated until the present gene set no longer changed from iteration to iteration [ 48 ] .,false,true,method
Samuel Karlin and coworkers [ 12 ] applied odds-ratios consisting of observed dinucleotide frequencies divided by expected  determined by genomic nucleotide content  to compare genomes to each other .,false,true,method
Apoptotic nuclei also accumulate as a subG1 peak .,true,false,method
In this paper  we present an algorithm to compute the representation of a metabolic network .,true,false,method
Lately  Wang  et al. [ 16 ] developed an elegant algorithm  positive sample only learning ( PSoL )  to predict non-coding RNA ( ncRNA ) genes by generating an optimized negative class of ncRNA from so-called " unlabeled " data using two-class SVM .,false,true,method
A modified version of the MMM ( Mod2MMM hereafter )  introduced in [ 6 ]  assumes that the denominator and the numerator of one of t-statistic-type score zi may not be independent .,true,false,method
We used the new descriptive CAT ( Correspondence At the Top ) plots originally proposed by Irizzarry [ 9 ] to evaluate the array-to-array precision within each microarray platform for the three replicates .,false,true,method
Today 's and several past days ' OTC data are used together to find an estimate of today 's clinical data  which is then compared to the actual value of today 's clinical data to update the filter coefficients in such a way as to minimize the mean square error between the today 's estimated and actual clinical data ( see figure 2 ) .,true,false,method
Recently  we reported a novel method for the enrichment of phosphorylated proteins out of complex mixtures termed MOAC ( metal oxide affinity chromatography ) [ 18 ] .,false,true,method
Therefore  this is a novel  non-invasive and continuous method of blood flow that can be used in many settings of muscle sports exercise as well as in clinical application in real time .,true,false,method
Such observation increases the reliability of those clusters .,true,false,method
Two measured blood pressures were generated for each individual in the population using a previously described methodology [ 7-9 ] .,false,true,method
Here we propose additional data selection using a GA for selecting additional learning data sets .,true,false,method
First described by Dekker et al.  2002 [ 14 ]  chromosome conformation capture allows the analysis of spatial organization of chromosomes .,true,true,method
To confirm that YFP expression correlated with KrasG12D expression  we also directly genotyped colonies formed by single Flk2- LSK cells .,true,true,method
Cluster area was quantified and measured from maximum intensity Z-projections of confocal image stacks  using automated edge finding and area measurement in ImageJ software ( NIH  Bethesda MD ) .,false,true,method
We compared the gene lists generated by the RFE method to the result of a meta-analysis approach as described by Rhodes et al. [ 8 ] .,false,true,method
Vitalis and Couvet 's method [ 31 ] was applied to the data .,false,true,method
The data were analyzed using qualitative methods of content analysis and constant comparison  derived from grounded theory approach [ 11 ] .,false,true,method
Hence microarray-derived global gene expression patterns were used to align wild-type and mutant cultures using a time-warp strategy reported earlier [ 22  51 ] .,false,true,method
The fragments of various length were then cloned into the other vector ( s ) specifically designed for selective cloning of insert-derived DNA fragments to generate a library of nested deletions .,false,true,method
A more accurate quantification of viral load can be achieved by using real-time PCR to detect specific HPV types .,false,false,method
Thus  amplified actin fragments from cDNA and genomic DNA templates were 120 bp and 220 bp  respectively .,false,true,method
The OD454 readings of the rate of ß-carotene bleaching were recorded at 20 min intervals for 2 h against the water blank .,false,true,method
Although a social influence perspective guided the theoretical framework of this study  the a priori consideration of themes  hypotheses and theoretical applications  was suspended until all data were analyzed .,false,true,method
Finally  the ??Ct value for each sample was transformed by the function 2??CT to produce the final gene expression value for each sample .,true,true,method
Finally  witness role models were videotaped and each woman as well as the group critiqued the video .,false,true,method
The stable cell lines were established by G418 selection followed by cell sorting to enrich for GFP emitting cell populations .,false,true,method
We modified this protocol to promote AAV vector transduction in DC precursor monocytes by treating adherent monocytes just after AAV infection with GM-CSF alone  adding IL-4 on day 3 .,false,false,method
Peri-sciatic catheters were constructed and implanted at mid-thigh level of the left hind leg as previously described [ 10  20  27 ] .,false,true,method
It was done over two days so that the students could assimilate the lecture content before going on to the other three components [ 5 ] .,false,true,method
All students of the selected classes were invited to join the study .,false,true,method
DNA from the tissues of hypothalamic supraoptic nucleus was isolated and agarose gel electrophoresis was performed .,false,true,method
In the past  a highly sensitive and efficient method was developed to map DNA replication origins in human cells  based on quantitative PCR performed on nascent DNA samples .,false,true,method
Complementary oligonucleotides capable of hybridizing to 181 miRNAs were immobilized on a membrane and probed with radiolabeled RNA derived from low molecular weight fractions of total RNA from several different hematopoietic and neuronal cells .,false,true,method
[ 12  13 ] We felt that the Delphi procedure was the optimum method to obtain consensus on the items to be included in the tool as well as the phrasing and scoring of items .,false,true,method
We tried to minimize this risk of nucleotide intra-specific variations  by analyzing more than one individual for each species and determining a consensus sequence .,false,true,method
To test whether the interaction between Spn-F and Ik2 protein was direct and also to enable biomolecular interaction analysis of Spn-F with Ik2  we used the multichannel ProteOn system ( Bio-Rad ) .,false,true,method
In conclusion  we can combine double immunopurification and mass spectrometry to uncover novel associations of histone modifications with specific chromatin-binding proteins .,false,false,method
We regarded it important to study morphological effects of the NikkomycinZ treatment by video microscopy .,false,true,method
P-values were calculated based on binomial distribution assuming no relationship between the SRT501 and SRT1720 dataset comparisons .,false,true,method
As presented in Figure 2 the toxicity effect as measured by the death rate of THP-1 cells was dose dependent .,false,true,method
Our overall approach takes advantage of the transparency of the nematode and allows us to visualize gene expression in vivo  in real time  in a living animal .,true,false,method
We examined the distribution of AUC values for all GO terms that were descendants of each high-level GO term in the hierarchy .,false,true,method
We used the overlapping PCR method to construct the chimeras ( Horton et al.  1989 ) .,false,true,method
In previous studies  we accumulated a number of 5'-end sequences of many clones derived from the oligo-capped cDNA libraries of the brain with high mRNA complexity  and determined approximately 1500 full insert sequences of the clones whose 5'-end sequences showed no significant similarity to sequences in the public databases [ 5  6 ] .,true,true,method
In this study  we have predicted unidentified human genes from the human genome draft sequence by referring to cDNA sequences of cynomolgus monkey and have experimentally confirmed the expression of most of these genes .,true,false,method
For example  if neither sister nor relatively distant species contained Sec / Cys-containing sequences ( in the case of Osis < 1 and Odis < 2 )  or Sec / Cys-containing sequences were abundant in sister species but rare or absent in distantly related species ( Osis > 1 and Odis < 2 )  then either selenoprotein loss or gain could be possible .,false,true,method
We searched for conservation of rCNEs in teleost genomes using CHAOS [ 24 ]  selecting regions that presented at least 60 % identity over a minimum length of 40 bp as compared with the mouse sequence of the rCNEs .,false,true,method
Thus  CT growth rate was still affected by all the same factors in our other model runs ( i.e.  mortality due to predation and background death probability  and growth due to consumption of resources )  but it does not affect the system dynamics .,true,true,method
For the instances where mediation was demonstrated ( when all four conditions were met )  we calculated the proportion of the relationship between relationship style and match in a primary care specialty that was mediated by the specialty choice factors  using the methods of Shrout and Bolger [ 29 ] .,false,true,method
For a linked locus  the genomic DNA in one pool will be enriched for one parental inheritance  and therefore will show a peak of inheritance when comparing the array results across the pooled progeny of the phenotype ( Figures 5A and B ) .,false,false,method
Then  starting with ED16.0 and looking back in developmental time to the first rugae initiation  we could identify Shh stripes according to numbering of rugae in adults .,false,false,method
The individual internal and external vessel lengths were also measured and the internal and external vessel radii calculated by dividing the internal and external vessel areas by their respective lengths .,false,true,method
22  +26mar  inc [ cp19 ] For the definition of the chromosomal breakpoints and the characterization of the marker chromosomes  the inverted-DAPI banding and spectral images were compared with the SKY-painted chromosomes of the same cell and then studied with the G-banded karyotypes for each cell line .,false,true,method
Briefly  mice were deeply anesthetized and perfused intracardially with sodium sulfide and glutaraldehyde .,false,true,method
The data are shown as median fluorescence intensities of TNF-a-producing CD14+ monocytes .,true,false,method
If a paper is classified as not belonging to any of the nine categories  the paper is assigned to the category with the lowest probability of not belonging to it .,true,false,method
A CO2-laser was used ( Irradia  beam diameter 3 mm  intensity 5 W ) to elicit NWRs in hindlimb muscles .,true,true,method
Tm on microbiota composition  we employed 16S rRNA gene sequencing ( see Materials and Methods ) .,true,false,method
We therefore used a codon by codon maximum likelihood test  to ask if we could detect any codons that have been under repeated  strong positive selection .,true,true,method
Samples were applied to the extracellular environment by low-pressure ejection from a blunt pipette positioned about 50-100 µm away from the cell being recorded .,false,true,method
The 3HTdR LI tends to be much higher than the mitotic count because cells spend longer in S-phase than M-phase ( approximately 7 to 24 hours as opposed to less than half an hour ) [ 8 ] .,true,false,method
The pools were then genotyped in whole genome scans using 30000 to 60000 markers .,false,true,method
In this report we present a technique for determining compounds toxicity on THP-1 cells .,true,false,method
Up to three individuals of each species ( depending on the number available ) were cleared with trypsin and double-stained using alcian-blue ( cartilage ) and alizarin-red ( bone ) .,false,true,method
In contrast to size  shape is an inherently multidimensional space and we used Procrustes superimposition to characterize shape variation .,true,true,method
Collagen synthesis was assessed via incorporation of radiolabelled proline .,false,true,method
These peptides are either single substitution analogs of high affinity binding epitopes or ligands  or large libraries of unrelated peptides .,true,false,method
Initial results of applying these methods to normal and abnormal heart sounds are demonstrated .,true,false,method
Therefore  the GC content is the main property that allows the detection of isochore but more biological properties have to be taken into account .,true,false,method
The fluorescence data is collected  and analyzed according to the cells properties  such as granulation  fluorochrome binding  size etc .,true,false,method
We ranked RA patients using propensity scores [ 30 ] for current RA disease activity and severity using a model that included the total Sharp-van der Heijde radiographic score  the number of swollen and tender joints  the health assessment questionnaire  minutes of morning stiffness  the cumulative prednisone dose  and the number of past DMARDs prescribed .,true,true,method
Therefore  intracardiac maps are obtained with intracardiac catheters with integrated magnetic sensors ( e.g. CARTO™ )  which allows recording of endocardial signals as well as the corresponding anatomical location of the catheter tip .,true,false,method
The advantage of the Y1H screen compared to biochemical in vitro techniques  such as DNA affinity chromatography  or the identification of DNA binding proteins seen in electrophoretic mobility shift assays using high-resolution two-dimensional electrophoresis coupled with MS [ 11 ]  is that the procedure does not require specific optimisation of in vitro conditions .,true,false,method
The nonlinear minimisation function of the R-package [ 33 ] uses a Newton-type algorithm [ 34  35 ] .,true,false,method
The nonlinear minimisation function of the R-package [ 14 ] uses a Newton-type algorithm [ 22  23 ] .,true,false,method
A new method has been introduced recently [ 16 ] that might approach natural biocombinatorics principles much more than any earlier trial .,true,false,method
In this study  the filarial dance sign is being made available on the Internet to readers through MPEG-1 video .,true,false,method
For effective presentation of process-specific evaluation results  we have developed an interactive matrix-based view that facilitates comparative evaluation of multiple datasets across several targeted biological processes ( Fig. 6 ) .,true,false,method
The first method is high-throughput pre-screening  or HTPS .,true,false,method
If a pathway contains G non-overlapping genes  a method to do this is to use the weighted-sum method on each gene  and combine the resulting p-values ( p1  …  pG ) with the Fisher product test statisticSince p1  …  pG are i.i.d. uniformly ( 0  1 ) distributed under the null-hypothesis  T is ?2-distributed with 2G degrees of freedom  and can be evaluated accordingly [ 42 ]  [ 43 ] .,true,true,method
The last option  by URL and citing article ( identified through its DOI )  is the preferred way many publishers may implement a WebCite link .,true,false,method
Another method  which will reduce the number of ambiguities in the B locus  is the utilization of a two tube group amplification approach ( DYNAL Biotech  Brown Deer  WI ) .,true,false,method
In the present study  10 RTK-derived ASV were screened side by side in the high-throughput CIA model  using replication-incompetent adenoviruses as a delivery and in vivo expression system .,false,true,method
[ 23 ] Exercise capacity  assessed by a symptom-limited treadmill exercise stress test with continuous 12-lead ECG monitoring  is reported as the maximal metabolic equivalents ( METs ) attained during the test .,true,false,method
Sections were mounted with Permount ( Fisher ) .,false,true,method
To facilitate this  we developed a PCR-based method for genotyping individual RAD markers .,false,true,method
The majority of studies [ 4  7  10  15 ] have used variations on the Hamilton scale as modified by Norwood in 1975 [ 2 ] .,true,false,method
" Protein-trap " is a method that allows epitope-tagging of endogenous proteins .,true,false,method
PPRM uses inter-sample ratios to quantify variability in expression .,true,false,method
Odor-evoked activity in OSN axons leads to calcium influx at axon terminals  causing a localized change in indicator fluorescence .,true,false,method
